country,carrier_name,CC,NDC,prefix
Sweden,Tele2,46,7906,467906
Sweden,Tele2,46,7907,467907
Sweden,Tele2,46,7908,467908
Sweden,Tele2,46,7909,467909
Sweden,Tele2,46,79551,4679551
Sweden,Tele2,46,79552,4679552
Sweden,Tele2,46,79553,4679553
Sweden,Tele2,46,79554,4679554
Sweden,Telenor,46,7997,467997
Luxembourg,POST,352,651,352651
Luxembourg,POST,352,658,352658
Luxembourg,Orange,352,66,35266
Luxembourg,JOIN,352,671,352671
Luxembourg,JOIN,352,678,352678
Luxembourg,Tango,352,69,35269
Spain,Vodafone,34,5906,345906
Spain,Vodafone,34,600,34600
Spain,Vodafone,34,601,34601
Spain,Orange,34,6016,346016
Spain,Orange,34,6018,346018
Spain,Orange,34,6019,346019
Spain,Lycamobile,34,6020,346020
Spain,Lycamobile,34,6021,346021
Spain,Orange,34,60220,3460220
Spain,Ion mobile,34,60221,3460221
Spain,Vozelia,34,60222,3460222
Spain,Orange,34,60223,3460223
Spain,Oceans,34,60224,3460224
Spain,VozTelecom,34,60225,3460225
Spain,Orange,34,60226,3460226
Spain,Orange,34,60227,3460227
Spain,Orange,34,60228,3460228
Spain,Boutique,34,60229,3460229
Spain,Lycamobile,34,6023,346023
Spain,Yoigo,34,6024,346024
Spain,Yoigo,34,6025,346025
Spain,Yoigo,34,6026,346026
Spain,Lebara,34,6027,346027
Spain,Lycamobile,34,6028,346028
Spain,DIA,34,6029,346029
Spain,Vodafone,34,60300,3460300
Spain,Vodafone,34,60301,3460301
Spain,Vodafone,34,60302,3460302
Spain,Vodafone,34,60303,3460303
Spain,Vodafone,34,60304,3460304
Spain,Lebara,34,60305,3460305
Spain,Lebara,34,60306,3460306
Spain,Lebara,34,60307,3460307
Spain,Lebara,34,60308,3460308
Spain,Lebara,34,60309,3460309
Spain,Yoigo,34,6031,346031
Spain,Yoigo,34,6032,346032
Spain,Yoigo,34,6033,346033
Spain,Vodafone,34,6034,346034
Spain,Vodafone,34,6035,346035
Spain,Vodafone,34,6036,346036
Spain,Vodafone,34,6037,346037
Spain,Vodafone,34,6038,346038
Spain,Lebara,34,6039,346039
Spain,Orange,34,6040,346040
Spain,Yoigo,34,6041,346041
Spain,Yoigo,34,6042,346042
Spain,Yoigo,34,6043,346043
Spain,Lebara,34,6044,346044
Spain,Orange,34,6045,346045
Spain,Lebara,34,6046,346046
Spain,Lebara,34,6047,346047
Spain,Lebara,34,6048,346048
Spain,Lebara,34,6049,346049
Spain,Orange,34,605,34605
Spain,MasMovil,34,60529,3460529
Spain,Movistar,34,606,34606
Spain,Vodafone,34,607,34607
Spain,Movistar,34,608,34608
Spain,Movistar,34,609,34609
Spain,Vodafone,34,610,34610
Spain,Republica Movil,34,611,34611
Spain,Orange,34,6110,346110
Spain,Yoigo,34,6112,346112
Spain,Yoigo,34,6113,346113
Spain,Syma,34,612,34612
Spain,Lycamobile,34,6122,346122
Spain,Lycamobile,34,6124,346124
Spain,Lycamobile,34,6125,346125
Spain,Yoigo,34,613,34613
Spain,Orange,34,615,34615
Spain,Movistar,34,616,34616
Spain,Vodafone,34,617,34617
Spain,Movistar,34,618,34618
Spain,Movistar,34,619,34619
Spain,Movistar,34,620,34620
Spain,Republica Movil,34,6210,346210
Spain,Republica Movil,34,6211,346211
Spain,Movistar,34,6212,346212
Spain,Republica Movil,34,6213,346213
Spain,Republica Movil,34,6214,346214
Spain,Aire Networks,34,6215,346215
Spain,Republica Movil,34,6216,346216
Spain,Yoigo,34,622,34622
Spain,Yoigo,34,6230,346230
Spain,Yoigo,34,6231,346231
Spain,Altecom,34,6236,346236
Spain,DigiMobil,34,624,34624
Spain,Orange,34,625,34625
Spain,Yoigo,34,62529,3462529
Spain,Movistar,34,626,34626
Spain,Vodafone,34,627,34627
Spain,Movistar,34,628,34628
Spain,Movistar,34,629,34629
Spain,Movistar,34,630,34630
Spain,Lycamobile,34,631,34631
Spain,Lycamobile,34,632,34632
Spain,Yoigo,34,633,34633
Spain,Vodafone,34,634,34634
Spain,Lebara,34,6340,346340
Spain,Lebara,34,6341,346341
Spain,Carrier Enabler,34,6343,346343
Spain,Movistar,34,6345,346345
Spain,Orange,34,635,34635
Spain,Yoigo,34,63529,3463529
Spain,Movistar,34,636,34636
Spain,Vodafone,34,637,34637
Spain,Movistar,34,638,34638
Spain,Movistar,34,639,34639
Spain,Orange,34,640,34640
Spain,DigiMobil,34,641,34641
Spain,DigiMobil,34,642,34642
Spain,DigiMobil,34,643,34643
Spain,Orange,34,644,34644
Spain,Orange,34,645,34645
Spain,Yoigo,34,64529,3464529
Spain,Movistar,34,646,34646
Spain,Vodafone,34,647,34647
Spain,Movistar,34,648,34648
Spain,Movistar,34,649,34649
Spain,Orange,34,65,3465
Spain,Movistar,34,650,34650
Spain,Yoigo,34,65229,3465229
Spain,DIA,34,65329,3465329
Spain,DIA,34,65429,3465429
Spain,DIA,34,65529,3465529
Spain,DIA,34,65729,3465729
Spain,DIA,34,65829,3465829
Spain,Movistar,34,659,34659
Spain,Movistar,34,660,34660
Spain,Vodafone,34,661,34661
Spain,Vodafone,34,662,34662
Spain,Vodafone,34,663,34663
Spain,Vodafone,34,664,34664
Spain,Orange,34,665,34665
Spain,Vodafone,34,666,34666
Spain,Vodafone,34,667,34667
Spain,Truphone,34,6681,346681
Spain,Orange,34,6685,346685
Spain,Parlem,34,6686,346686
Spain,Parlem,34,6688,346688
Spain,Movistar,34,669,34669
Spain,Vodafone,34,67,3467
Spain,Lebara,34,6725,346725
Spain,Lebara,34,6728,346728
Spain,Lebara,34,6729,346729
Spain,Orange,34,675,34675
Spain,Movistar,34,676,34676
Spain,Movistar,34,679,34679
Spain,Movistar,34,680,34680
Spain,Movistar,34,6810,346810
Spain,Movistar,34,6811,346811
Spain,Movistar,34,6812,346812
Spain,Movistar,34,6813,346813
Spain,Movistar,34,6814,346814
Spain,Movistar,34,6815,346815
Spain,Yoigo,34,6816,346816
Spain,Movistar,34,682,34682
Spain,Movistar,34,683,34683
Spain,Movistar,34,6840,346840
Spain,Movistar,34,6841,346841
Spain,Movistar,34,6842,346842
Spain,Movistar,34,6843,346843
Spain,Eurona,34,68440,3468440
Spain,Lemonvil,34,68441,3468441
Spain,BluePhone,34,68442,3468442
Spain,BT,34,68443,3468443
Spain,BT,34,68444,3468444
Spain,Aire Networks,34,68445,3468445
Spain,Quattre,34,68447,3468447
Spain,Nethits,34,68448,3468448
Spain,Movistar,34,6845,346845
Spain,Telecable,34,6846,346846
Spain,Euskaltel,34,6848,346848
Spain,Orange,34,685,34685
Spain,Carrefour,34,68529,3468529
Spain,Movistar,34,686,34686
Spain,Vodafone,34,687,34687
Spain,YouMobile,34,6880,346880
Spain,YouMobile,34,6881,346881
Spain,Yoigo,34,6882,346882
Spain,Yoigo,34,6883,346883
Spain,Yoigo,34,6884,346884
Spain,YouMobile,34,6885,346885
Spain,Euskaltel,34,6886,346886
Spain,Euskaltel,34,6887,346887
Spain,OpenMovil,34,68870,3468870
Spain,Euskaltel,34,6888,346888
Spain,Sarenet,34,68883,3468883
Spain,PepePhone,34,6889,346889
Spain,Movistar,34,689,34689
Spain,Movistar,34,690,34690
Spain,Orange,34,691,34691
Spain,Yoigo,34,6919,346919
Spain,MasMovil,34,69190,3469190
Spain,Carrefour,34,69198,3469198
Spain,Carrefour,34,69199,3469199
Spain,Orange,34,692,34692
Spain,Carrefour,34,69229,3469229
Spain,Carrefour,34,6927,346927
Spain,MasMovil,34,69300,3469300
Spain,Yoigo,34,69301,3469301
Spain,Yoigo,34,69302,3469302
Spain,Yoigo,34,69303,3469303
Spain,Yoigo,34,69304,3469304
Spain,Yoigo,34,69305,3469305
Spain,Yoigo,34,69306,3469306
Spain,Orange,34,6931,346931
Spain,MasMovil,34,69310,3469310
Spain,Yoigo,34,6932,346932
Spain,Carrefour,34,69320,3469320
Spain,Carrefour,34,69321,3469321
Spain,Orange,34,69329,3469329
Spain,Carrefour,34,6933,346933
Spain,Yoigo,34,69336,3469336
Spain,Yoigo,34,69337,3469337
Spain,DIA,34,69340,3469340
Spain,DIA,34,69341,3469341
Spain,DIA,34,69342,3469342
Spain,DIA,34,69343,3469343
Spain,DIA,34,69344,3469344
Spain,Yoigo,34,69345,3469345
Spain,Yoigo,34,69346,3469346
Spain,Yoigo,34,69347,3469347
Spain,Yoigo,34,69348,3469348
Spain,Yoigo,34,69349,3469349
Spain,Yoigo,34,6935,346935
Spain,DIA,34,69360,3469360
Spain,DIA,34,69361,3469361
Spain,DIA,34,69362,3469362
Spain,DIA,34,69363,3469363
Spain,DIA,34,69364,3469364
Spain,Carrefour,34,69365,3469365
Spain,Carrefour,34,69366,3469366
Spain,Yoigo,34,69367,3469367
Spain,Yoigo,34,69368,3469368
Spain,Yoigo,34,69369,3469369
Spain,Yoigo,34,6937,346937
Spain,Yoigo,34,6938,346938
Spain,Yoigo,34,6939,346939
Spain,Movistar,34,694,34694
Spain,Yoigo,34,6944,346944
Spain,Yoigo,34,6945,346945
Spain,Yoigo,34,6946,346946
Spain,Orange,34,695,34695
Spain,Movistar,34,696,34696
Spain,Vodafone,34,697,34697
Spain,Yoigo,34,698,34698
Spain,R,34,6981,346981
Spain,Vodafone,34,6989,346989
Spain,Movistar,34,699,34699
Spain,Zinnia,34,7110,347110
Spain,Vodafone,34,7111,347111
Spain,Vodafone,34,7117,347117
Spain,Yoigo,34,7121,347121
Spain,Yoigo,34,7122,347122
Spain,Yoigo,34,7123,347123
Spain,Yoigo,34,7124,347124
Spain,Yoigo,34,7125,347125
Spain,Yoigo,34,7126,347126
Spain,Yoigo,34,7127,347127
Spain,Yoigo,34,7128,347128
Spain,Movistar,34,7170,347170
Spain,Vodafone,34,7171,347171
Spain,Movistar,34,7177,347177
Spain,PepePhone,34,71770,3471770
Spain,PepePhone,34,71771,3471771
Spain,PepePhone,34,71777,3471777
Spain,Yoigo,34,7221,347221
Spain,Yoigo,34,7222,347222
Spain,Yoigo,34,7223,347223
Spain,Yoigo,34,7224,347224
Spain,Yoigo,34,7225,347225
Spain,Yoigo,34,7226,347226
Spain,MasMovil,34,72260,3472260
Spain,PepePhone,34,72261,3472261
Spain,Yoigo,34,7227,347227
Spain,Yoigo,34,7228,347228
Spain,Vodafone,34,7277,347277
Spain,Deion,34,74442,3474442
Spain,InfoVOIP,34,74443,3474443
Spain,Jetnet,34,74447,3474447
Spain,Aire Networks,34,74448,3474448
Spain,Alai,34,74449,3474449
Spain,PTV,34,7446,347446
Spain,Alai,34,7449,347449
Spain,Orange,34,7477,347477
Spain,Orange,34,7478,347478
